PedidoID,CategoriaID,CategoriaNome,CategoriaDescricao,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaisID,ClientePais,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
11016,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"108,3537","14,50","122,85","0,00","73,93",15,14/02/2012,1,31,Rossi Bermuda Shorts,3,14
10680,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"126,522","68,73","195,25","39,05","79,63",20,29/04/2011,1,31,Rossi Bermuda Shorts,3,14
10932,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"161,3002","21,58","182,88","0,00","37,35",16,11/03/2012,1,72,Rossi Shorts,3,14
10943,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"64,6418","8,65","73,29","0,00","30,30",21,15/01/2012,1,22,Ravellis Träskor,3,9
10495,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"68,9724","14,33","83,30","0,00","46,62",10,24/10/2010,1,23,DSW,3,9
10836,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"162,3586","21,72","184,08","0,00","76,57",52,21/05/2012,1,22,Ravellis Träskor,3,9
10851,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"172,3977","28,05","200,45","9,55","30,43",10,01/08/2012,1,57,Burned Rubber Shoes,3,26
10620,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"336,474","78,93","415,40","0,00","79,96",5,08/01/2011,1,52,Small Crocodile Boots,3,24
10836,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"407,9074","54,57","462,48","0,00","76,57",24,21/05/2012,1,57,Burned Rubber Shoes,3,26
10680,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"449,388","244,11","693,50","138,70","79,63",40,29/04/2011,1,42,Balett Shoes,3,20
11031,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"628,2958","19,70","648,00","0,00","28,48",20,21/02/2012,1,64,WFS shoes,3,12
10836,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"836,9298","111,97","948,90","0,00","76,57",30,21/05/2012,1,64,WFS shoes,3,12
10564,6,Men´s Footwear,Men Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"325,8144","96,54","422,35","20,11","35,94",16,16/11/2009,1,17,TieBreak Tennis shoes,3,7
10351,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"117,0374","18,42","135,46","0,00","65,12",13,17/09/2009,1,41,Duck Shirt,3,19
11016,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"122,2099","16,35","138,56","0,00","73,93",16,14/02/2012,1,36,Mehmet-Tröja,3,17
10810,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"140,3892","32,93","173,32","0,00","58,10",7,06/11/2012,1,13,Aino Shoes,3,6
10943,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"163,9197","21,93","185,85","0,00","30,30",15,15/01/2012,1,46,Rodbye Troje,3,21
10495,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"169,2432","35,16","204,40","0,00","46,62",20,24/10/2010,1,41,Duck Shirt,3,19
10943,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"321,2244","42,98","364,20","0,00","30,30",15,15/01/2012,1,13,Aino Shoes,3,6
11031,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,"1925,5824","257,62","2183,20","0,00","28,48",80,21/02/2012,1,13,Aino Shoes,3,6
10447,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"47,2622","9,82","57,08","0,00","45,69",2,20/08/2010,1,71,Atles Lussekofta,3,15
10528,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"72,9551","15,15","88,11","0,00","25,64",3,12/03/2010,1,11,Desperado Jeans,3,5
10968,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"112,9842","15,12","128,10","0,00","37,77",30,27/02/2012,1,24,Samba Socker  Socks,3,10
11072,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"142,5312","19,07","161,60","0,00","69,62",8,21/03/2012,1,2,Mr X Trousers,3,1
11006,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"154,8086","20,71","175,52","0,00","65,67",8,12/04/2012,1,1,Lenin Jeansshorts,3,1
10720,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"192,9744","45,27","238,24","0,00","21,15",8,02/04/2011,1,71,Atles Lussekofta,3,15
10598,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"207,3276","48,63","255,96","0,00","36,64",9,19/05/2011,1,71,Atles Lussekofta,3,15
10869,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"264,159","35,34","299,50","0,00","44,38",10,09/06/2012,1,11,Desperado Jeans,3,5
10979,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"290,7072","38,89","329,60","0,00","72,67",80,31/03/2012,1,24,Samba Socker  Socks,3,10
10370,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"292,9833","78,93","371,91","48,51","29,05",15,09/03/2010,1,1,Lenin Jeansshorts,3,1
10616,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"321,246","95,18","416,43","19,83","66,70",15,05/06/2011,1,70,US-Master Jeans,3,7
10616,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"368,0235","109,04","477,07","22,72","66,70",15,05/06/2011,1,71,Atles Lussekofta,3,15
10714,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"423,306","229,94","653,25","130,65","45,54",30,27/08/2011,1,2,Mr X Trousers,3,1
10869,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"758,52","101,48","860,00","0,00","44,38",40,09/06/2012,1,1,Lenin Jeansshorts,3,1
10758,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"996,3","233,70","1230,00","0,00","33,57",40,04/12/2010,1,70,US-Master Jeans,3,7
10855,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"125,9496","38,27","164,22","21,42","48,14",15,02/05/2012,1,65,Stretch oui-pants,3,2
10657,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"253,935","59,57","313,50","0,00","74,96",50,10/07/2011,1,15,Sumi Underwear,3,6
10447,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"303,7104","63,09","366,80","0,00","45,69",35,20/08/2010,1,65,Stretch oui-pants,3,2
10416,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"458,0496","95,15","553,20","0,00","22,48",10,22/10/2010,1,53,Jumpin Jack Flash Dress,3,24
10831,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"605,7576","81,04","686,80","0,00","78,10",8,19/05/2012,1,38,Le Baby Dress,3,18
10979,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"614,9304","82,27","697,20","0,00","72,67",35,31/03/2012,1,63,Serve-Shirt,3,7
10616,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"964,3387","227,46","1191,80","56,75","66,70",15,05/06/2011,1,38,Le Baby Dress,3,18
10377,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1032,9984","341,94","1374,94","179,34","49,19",20,15/10/2009,1,39,Terence Top,3,18
10656,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1542,6936","552,32","2095,02","190,46","21,31",28,09/10/2011,1,44,Okkaba Skin Jackets,3,20
10816,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"2140,101","634,10","2774,21","132,11","31,89",30,11/05/2012,1,38,Le Baby Dress,3,18
10749,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"3395,763","796,54","4192,30","0,00","46,19",10,25/09/2011,1,76,Minnki Pälsii,3,23
10831,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"17,7988","2,38","20,18","0,00","78,10",2,19/05/2012,1,19,Squash Shorts,3,8
10756,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"34,83","16,77","51,60","8,60","75,84",20,02/03/2011,1,69,Racing Truck  Socks,3,15
10749,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"42,768","10,03","52,80","0,00","46,19",6,25/09/2011,1,59,Rasta WCT,3,28
10756,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"56,376","27,14","83,52","13,92","75,84",6,02/03/2011,1,68,Cap,3,8
11061,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"69,7221","9,33","79,05","0,00","25,77",15,05/03/2012,1,60,Game Over T-Shirt,3,28
10310,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"73,6992","11,60","85,30","0,00","37,33",10,24/02/2010,1,16,Wimbledon T-Shirt,3,7
10681,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"90,1044","32,26","122,36","11,12","73,33",12,30/03/2011,1,21,Basket Shoes,3,8
10657,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"117,126","27,47","144,60","0,00","74,96",30,10/07/2011,1,60,Game Over T-Shirt,3,28
10310,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"139,0608","21,89","160,95","0,00","37,33",5,24/02/2010,1,62,Sheat Shoes,3,29
10416,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"155,4529","32,15","187,60","0,00","22,48",20,22/10/2010,1,19,Squash Shorts,3,8
10528,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"180,3715","81,04","261,41","43,57","25,64",8,12/03/2010,1,33,Car Boots,3,15
10873,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"181,1628","24,24","205,40","0,00","40,54",20,11/04/2012,1,21,Basket Shoes,3,8
11040,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"184,5144","24,69","209,20","0,00","50,60",20,27/03/2012,1,21,Basket Shoes,3,8
10617,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"212,625","89,25","301,88","39,38","40,88",30,05/06/2011,1,59,Rasta WCT,3,28
10562,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"235,872","84,45","320,32","29,12","45,52",10,15/09/2010,1,62,Sheat Shoes,3,29
10869,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"241,3152","32,28","273,60","0,00","44,38",20,09/06/2012,1,68,Cap,3,8
10681,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"256,1847","63,59","319,77","29,07","73,33",30,30/03/2011,1,19,Squash Shorts,3,8
10607,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"275,562","64,64","340,20","0,00","28,50",14,27/04/2011,1,33,Car Boots,3,15
10447,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"282,5136","58,69","341,20","0,00","45,69",40,20/08/2010,1,19,Squash Shorts,3,8
11072,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"306,7772","41,04","347,82","0,00","69,62",22,21/03/2012,1,50,Finnish Swimsuit,3,23
10513,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"317,5794","142,68","460,26","76,71","53,37",15,27/05/2012,1,61,Adihash Running Shoe,3,29
10513,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"328,2192","147,46","475,68","79,28","53,37",40,27/05/2012,1,21,Basket Shoes,3,8
10562,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"426,384","152,66","579,04","52,64","45,52",20,15/09/2010,1,33,Car Boots,3,15
10855,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"444,4526","14,55","459,00","0,00","48,14",50,02/05/2012,1,16,Wimbledon T-Shirt,3,7
10816,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"480,168","142,27","622,44","29,64","31,89",20,11/05/2012,1,62,Sheat Shoes,3,29
10758,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"499,8365","77,56","577,40","0,00","33,57",20,04/12/2010,1,26,Bike Helmet,3,11
10941,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"721,8288","301,17","1023,00","204,60","69,94",30,16/06/2012,1,62,Sheat Shoes,3,29
10941,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1004,4745","277,53","1282,00","256,40","69,94",80,16/06/2012,1,68,Cap,3,8
10988,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1048,5216","259,16","1307,68","118,88","41,89",40,04/02/2012,1,62,Sheat Shoes,3,29
10979,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1070,307","143,19","1213,50","0,00","72,67",30,31/03/2012,1,27,Tracksuit,3,11
10598,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1680,345","394,16","2074,50","0,00","36,64",50,19/05/2011,1,27,Tracksuit,3,11
10441,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1831,95","380,55","2212,50","0,00","72,69",50,14/01/2010,1,27,Tracksuit,3,11
10589,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"19,6992","4,62","24,32","0,00","72,58",4,09/05/2011,1,35,LA. Shorts,3,16
10831,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"39,7958","5,32","45,12","0,00","78,10",8,19/05/2012,1,35,LA. Shorts,3,16
10945,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"69,678","9,32","79,00","0,00","26,55",10,17/05/2012,1,31,Rossi Bermuda Shorts,3,14
10528,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"79,4383","16,50","95,94","0,00","25,64",9,12/03/2010,1,72,Rossi Shorts,3,14
10855,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"105,205","14,08","119,28","0,00","48,14",14,02/05/2012,1,31,Rossi Bermuda Shorts,3,14
10831,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"109,1021","4,84","113,94","0,00","78,10",9,19/05/2012,1,43,Summer Shorts,3,20
10720,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"111,9258","26,25","138,18","0,00","21,15",21,02/04/2011,1,35,LA. Shorts,3,16
10302,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"112,1818","17,66","129,84","0,00","48,81",12,14/02/2010,1,43,Summer Shorts,3,20
10607,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"121,986","28,61","150,60","0,00","28,50",12,27/04/2011,1,72,Rossi Shorts,3,14
10979,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"183,1827","24,42","207,60","0,00","72,67",24,31/03/2012,1,31,Rossi Bermuda Shorts,3,14
10979,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"184,338","24,66","209,00","0,00","72,67",20,31/03/2012,1,12,Tiny Winy Hot Bikini,3,5
10644,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"212,22","49,78","262,00","0,00","28,61",20,30/06/2011,1,43,Summer Shorts,3,20
10390,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"217,2672","71,37","288,64","26,24","21,89",40,29/04/2010,1,35,LA. Shorts,3,16
10390,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"217,3997","71,42","288,82","26,26","21,89",24,29/04/2010,1,72,Rossi Shorts,3,14
10968,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"278,7328","10,17","288,90","0,00","37,77",30,27/02/2012,1,12,Tiny Winy Hot Bikini,3,5
10941,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"311,2402","129,86","441,10","88,22","69,94",44,16/06/2012,1,31,Rossi Bermuda Shorts,3,14
10340,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"412,3008","88,76","501,06","23,86","63,37",40,03/04/2011,1,43,Summer Shorts,3,20
10390,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"448,6104","147,37","595,98","54,18","21,89",60,29/04/2010,1,31,Rossi Bermuda Shorts,3,14
10941,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"552,573","73,93","626,50","0,00","69,94",50,16/06/2012,1,72,Rossi Shorts,3,14
10513,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"744,786","334,61","1079,40","179,90","53,37",50,27/05/2012,1,32,Rossi Bikkini,3,14
10968,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"107,0395","14,32","121,36","0,00","37,77",4,27/02/2012,1,64,WFS shoes,3,12
10416,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"310,3344","64,47","374,80","0,00","22,48",20,22/10/2010,1,57,Burned Rubber Shoes,3,26
10869,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"369,558","49,44","419,00","0,00","44,38",50,09/06/2012,1,23,DSW,3,9
10616,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"454,8474","106,69","561,54","0,00","66,70",14,05/06/2011,1,56,High Heels Shoes,3,26
10749,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"495,8415","116,31","612,15","0,00","46,19",15,25/09/2011,1,56,High Heels Shoes,3,26
10714,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"502,7184","273,08","775,80","155,16","45,54",18,27/08/2011,1,56,High Heels Shoes,3,26
10681,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"728,4816","170,88","899,36","0,00","73,33",28,30/03/2011,1,64,WFS shoes,3,12
10855,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"803,3256","107,47","910,80","0,00","48,14",24,02/05/2012,1,56,High Heels Shoes,3,26
10370,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"881,7984","138,80","1020,60","0,00","29,05",30,09/03/2010,1,64,WFS shoes,3,12
10657,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1465,6545","343,80","1809,45","0,00","74,96",45,10/07/2011,1,56,High Heels Shoes,3,26
10758,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"3709,152","870,05","4579,20","0,00","33,57",60,04/12/2010,1,52,Small Crocodile Boots,3,24
11072,5,Ladies´Footwear,Ladies Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"3731,0364","499,16","4230,20","0,00","69,62",130,21/03/2012,1,64,WFS shoes,3,12
10656,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"115,3278","41,29","156,62","14,24","21,31",6,09/10/2011,1,47,Lundenhagen Boots,3,22
10657,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"205,092","48,11","253,20","0,00","74,96",10,10/07/2011,1,47,Lundenhagen Boots,3,22
11006,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"231,3486","96,53","327,88","65,58","65,67",2,12/04/2012,1,29,Davenport,3,12
10714,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"529,0353","287,38","816,41","163,28","45,54",27,27/08/2011,1,17,TieBreak Tennis shoes,3,7
10431,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"670,4316","341,69","1012,13","202,43","56,71",30,06/01/2010,1,47,Lundenhagen Boots,3,22
10302,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"886,464","139,54","1026,00","0,00","48,81",40,14/02/2010,1,17,TieBreak Tennis shoes,3,7
10431,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1050,318","535,31","1585,63","317,13","56,71",50,06/01/2010,1,17,TieBreak Tennis shoes,3,7
10714,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1131,975","614,90","1746,88","349,38","45,54",50,27/08/2011,1,47,Lundenhagen Boots,3,22
10607,6,Men´s Footwear,Men Shoes,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1973,16","462,84","2436,00","0,00","28,50",100,27/04/2011,1,17,TieBreak Tennis shoes,3,7
10656,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"61,6287","21,30","82,93","7,54","21,31",3,09/10/2011,1,14,Kool Sunglasses,3,6
10873,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"118,7525","15,89","134,64","0,00","40,54",3,11/04/2012,1,28,RDL Suit,3,12
10370,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"564,0192","186,70","750,72","97,92","29,05",20,09/03/2010,1,74,Nikee Running Shoes,3,4
10979,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"661,7117","88,53","750,24","0,00","72,67",18,31/03/2012,1,7,Conserve Shoes,3,3
10377,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"711,5904","235,55","947,14","123,54","49,19",20,15/10/2009,1,28,RDL Suit,3,12
10302,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1035,6595","163,02","1198,68","0,00","48,81",28,14/02/2010,1,28,RDL Suit,3,12
10607,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"1319,8545","309,60","1629,45","0,00","28,50",45,27/04/2011,1,7,Conserve Shoes,3,3
10988,7,Children´s wear,3-15 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"2113,0956","282,70","2395,80","0,00","41,89",60,04/02/2012,1,7,Conserve Shoes,3,3
10644,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"84,1104","30,11","114,22","10,38","28,61",4,30/06/2011,1,18,Deuce shirt,3,7
10340,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"94,6598","20,38","115,04","5,48","63,37",12,03/04/2011,1,41,Duck Shirt,3,19
10756,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"120,042","57,80","177,84","29,64","75,84",20,02/03/2011,1,36,Mehmet-Tröja,3,17
10657,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"198,4824","46,56","245,04","0,00","74,96",24,10/07/2011,1,41,Duck Shirt,3,19
10644,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"221,13","79,17","300,30","27,30","28,61",21,30/06/2011,1,46,Rodbye Troje,3,21
10936,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"230,7312","83,19","313,92","52,32","57,08",30,13/01/2012,1,36,Mehmet-Tröja,3,17
11072,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"366,912","49,09","416,00","0,00","69,62",40,21/03/2012,1,41,Duck Shirt,3,19
10390,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"403,5258","83,82","487,35","0,00","21,89",45,29/04/2010,1,46,Rodbye Troje,3,21
10340,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"419,904","90,40","510,30","24,30","63,37",20,03/04/2011,1,18,Deuce shirt,3,7
10714,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"422,4312","229,47","651,90","130,38","45,54",12,27/08/2011,1,58,Ga-Ga Dress,3,27
10657,8,Babywear,0-3 Years,32,The Corner Store,Ross The Boss,Eugene,USA,USA,"473,121","110,98","584,10","0,00","74,96",45,10/07/2011,1,46,Rodbye Troje,3,21
